Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
10-08-2001,201.9,204.1,200.6,203.2,202.6607527,110981,1171,22491493,,,3.5,1.3
09-08-2001,200,202,198,200.15,199.9769484,143808,1766,28758285,,,4,0.15
08-08-2001,206.8,206.95,199.15,200.35,202.4761292,234575,2735,47495838,,,7.8,-6.45
07-08-2001,205.5,209,204.65,205.25,206.6790564,125184,1291,25872911,,,4.35,-0.25
06-08-2001,209.8,213.7,203.3,205.1,209.1767229,176689,1805,36959226,,,10.4,-4.7
03-08-2001,207.6,209,207.45,207.55,207.7978154,98692,907,20507982,,,1.55,-0.05
02-08-2001,208.75,208.75,203.3,207.4,206.6394314,118951,1402,24579967,,,5.45,-1.35
01-08-2001,204,210.5,203.75,205.3,206.8638362,223635,2277,46261994,,,6.75,1.3
31-07-2001,207.5,207.5,200.8,202.55,203.2826517,296531,2626,60279608,,,6.7,-4.95
30-07-2001,210.9,212.35,204.1,205.7,206.4999288,161599,2019,33370182,,,8.25,-5.2
27-07-2001,208,211.9,205,209.6,208.6811138,179136,1976,37382300,,,6.9,1.6
26-07-2001,213.4,214.7,203.15,206.65,210.9708784,152155,1673,32100274,,,11.55,-6.75
25-07-2001,209.5,213.5,209.5,210.5,211.3327831,228386,1926,48265449,,,4,1
24-07-2001,211,213.5,209.6,210.25,210.6088131,75910,772,15987315,,,3.9,-0.75
23-07-2001,205,215,205,215,211.6666667,3,3,635,,,10,10
20-07-2001,216,216.8,210,210.95,212.476056,104097,1323,22118120,,,6.8,-5.05
19-07-2001,215.1,217.85,213,214.55,214.977581,118248,1446,25420669,,,4.85,-0.55
18-07-2001,219.5,220.7,216,216.55,218.7474192,134551,1598,29432684,,,4.7,-2.95
17-07-2001,219,222.95,217.5,218,219.2901283,61428,909,13470554,,,5.45,-1
16-07-2001,225,226.9,223.45,224.2,224.7241042,164689,1770,37009588,,,3.45,-0.8
13-07-2001,224,227,219.25,224.2,223.3610498,275901,2667,61625537,,,7.75,0.2
12-07-2001,219.9,222.75,219.8,222.2,221.2001023,103587,1586,22913455,,,2.95,2.3
11-07-2001,218,220.75,217.65,218.45,219.3653387,105472,1384,23136901,,,3.1,0.45
10-07-2001,218.7,224,216.8,218.45,221.0819811,405020,2999,89542624,,,7.2,-0.25
09-07-2001,216,221.9,216,218.55,219.1215473,75666,1098,16580051,,,5.9,2.55
06-07-2001,224,224.95,221.5,223.75,223.4855572,343527,2827,76773323,,,3.45,-0.25
05-07-2001,230,232.8,224.5,226.25,228.1782547,264784,3116,60417951,,,8.3,-3.75
04-07-2001,218.5,228.9,216.5,227.75,225.5780232,487560,5156,109982821,,,12.4,9.25
03-07-2001,214,222.5,212,220.35,217.5134434,267268,2620,58134383,,,10.5,6.35
02-07-2001,214.5,217.7,213.25,215.3,215.5131525,63334,927,13649310,,,4.45,0.8
29-06-2001,218,221.5,216.5,220.3,218.2978224,318099,2281,69440319,,,5,2.3
28-06-2001,216.6,222.2,215.9,219.8,219.7819379,356183,2932,78282590,,,6.3,3.2
27-06-2001,217.8,220,213.3,216.45,215.6650598,164295,1812,35432691,,,6.7,-1.35
26-06-2001,214,218.9,209.9,217.65,216.2904113,396820,3696,85828361,,,9,3.65
25-06-2001,219.2,222.75,210.7,213.55,216.4998569,478713,4465,103641296,,,12.05,-5.65
22-06-2001,226,228,222.5,225.3,224.6678979,438314,3723,98475085,,,5.5,-0.7
21-06-2001,225,230,224,227.5,227.607662,1058814,6244,240994179,,,6,2.5
20-06-2001,221.95,226.5,218.25,225.75,222.6075824,1204704,6788,268176245,,,8.25,3.8
19-06-2001,213.45,222,212.5,220.5,218.3899097,938684,6206,204999114,,,9.5,7.05
18-06-2001,212,213,208,212.5,210.6725074,178117,2049,37524355,,,5,0.5
15-06-2001,211.1,212.8,208.8,210.5,210.5030838,312439,2796,65769373,,,4,-0.6
14-06-2001,215.75,215.75,215.75,215.75,215.75,15000,8,3236250,,,0,0
13-06-2001,215.7,218.6,214.55,217,217.1916866,385765,3340,83784951,,,4.05,1.3
12-06-2001,215,215,215,215,215,30000,11,6450000,,,0,0
11-06-2001,225.6,226.45,222.85,223.25,224.6750447,266969,2209,59981272,,,3.6,-2.35
08-06-2001,226,227,221.4,224.2,223.9825335,450633,3434,100933921,,,5.6,-1.8
07-06-2001,214,226,213.5,224.4,218.3529495,1222614,7866,266961373,,,12.5,10.4
06-06-2001,212,217,212,213.85,214.9875524,634417,4640,136391758,,,5,1.85
05-06-2001,216.7,216.9,210,210.55,213.100378,378798,3123,80721997,,,6.9,-6.15
04-06-2001,216,218,213.75,215,215.7814908,294761,2571,63603968,,,4.25,-1
01-06-2001,221,221,221,221,221,5200,1,1149200,,,0,0
31-05-2001,225,226,218.2,221.45,221.5341582,400812,3316,88793549,,,7.8,-3.55
30-05-2001,231.7,232.7,225.05,226.5,229.4443698,517983,3745,118848283,,,7.65,-5.2
29-05-2001,227.35,235.9,227.35,230.45,232.8871367,1932577,9136,450072324,,,8.55,3.1
28-05-2001,227.5,227.5,227.5,227.5,227.5,10000,10,2275000,,,0,0
25-05-2001,228.7,229.45,222.3,223.15,224.6776972,423037,2937,95046979,,,7.15,-5.55
24-05-2001,228.5,228.5,228.5,228.5,228.5,25000,1,5712500,,,0,0
23-05-2001,228.1,229,226.25,226.75,227.9469958,204097,1767,46523298,,,2.75,-1.35
22-05-2001,232.95,233,227.1,228,229.2398097,494930,3520,113457659,,,5.9,-4.95
21-05-2001,235,237.1,230.25,231.65,233.2704021,365833,2580,85338011,,,6.85,-3.35
18-05-2001,241.45,243.9,235.5,236.2,239.0903315,470290,3003,112441792,,,8.4,-5.25
17-05-2001,238.95,245.4,238.95,239.8,242.1943043,580013,3530,140475845,,,6.45,0.85
16-05-2001,240.5,242.9,237.1,237.8,240.0442034,417117,2931,100126518,,,5.8,-2.7
15-05-2001,241.1,241.1,227.5,238.9,238.3049694,442205,3587,105379649,,,13.6,-2.2
14-05-2001,241.1,246.9,241.1,241.7,244.2440815,1072273,6212,261896334,,,5.8,0.6
11-05-2001,241.4,245.05,238,239.7,240.2076447,692322,4709,166301037,,,7.05,-1.7
10-05-2001,231.5,245.8,231.5,244.3,240.883315,1730865,8655,416936499,,,14.3,12.8
09-05-2001,236.4,237.25,229.2,229.75,231.8405683,272198,2415,63106539,,,8.05,-6.65
08-05-2001,233,236.5,231.5,235.35,234.3373751,918571,5271,215255517,,,5,2.35
07-05-2001,228.9,234.85,228.5,231.95,232.2201714,1144331,6070,265736741,,,6.35,3.05
04-05-2001,212.25,228.9,209,226.75,220.4245898,1402099,7073,309057097,,,19.9,14.5
03-05-2001,214.8,219.7,212,213.4,215.980669,457400,3229,98789558,,,7.7,-1.4
02-05-2001,212,225.1,211,214.15,217.3981159,821806,3759,178659076,,,14.1,2.15
30-04-2001,206,213.5,206,210,210.8066309,275106,1985,57994169,,,7.5,4
27-04-2001,212,214,212,214,212.6666667,15000,32,3190000,,,2,2
26-04-2001,219,221.45,217.5,218.75,219.3198149,365155,3206,80085727,,,3.95,-0.25
25-04-2001,217.25,223.4,214.2,217.7,219.4774834,598892,3427,131443309,,,9.2,0.45
24-04-2001,215.5,218,214.55,217,216.4471025,376672,2695,81529563,,,3.45,1.5
23-04-2001,215.5,219.4,213.5,216.8,217.3645021,710594,3990,154457911,,,5.9,1.3
20-04-2001,224,226.5,211.05,214.6,216.7290229,757935,4914,164266512,,,15.45,-9.4
19-04-2001,214.25,218,214.25,218,217.1346154,13000,13,2822750,,,3.75,3.75
18-04-2001,209.3,220,208,214.7,213.8915599,737808,4870,157810904,,,12,5.4
17-04-2001,202.5,211.25,201,207.95,207.6787355,548436,3362,113898495,,,10.25,5.45
16-04-2001,200.5,204.5,198,203.5,202.0375695,195957,2216,39590676,,,6.5,3
12-04-2001,204,207.5,197.5,202.25,202.7970275,579842,3852,117590234,,,10,-1.75
11-04-2001,202,209.4,197,206.95,204.2937572,425913,3631,87011367,,,12.4,4.95
10-04-2001,200.15,203.75,198.8,200.45,200.7159749,296178,2698,59447656,,,4.95,0.3
09-04-2001,198,202,195.1,200.05,198.2423197,271311,2288,53785322,,,6.9,2.05
06-04-2001,199,208.75,197.3,198.95,203.9462839,445211,3695,90799129,,,11.45,-0.05
04-04-2001,198,198,194.05,197.15,196.1761599,169278,1470,33208308,,,3.95,-0.85
03-04-2001,193,201.25,193,199.05,199.2163727,431376,3055,85937162,,,8.25,6.05
02-04-2001,196,196.1,189,194,193.1818227,221991,2282,42884626,,,7.1,-2
30-03-2001,217,218,199.5,200.25,205.7462964,627496,4187,129104978,,,18.5,-16.75
29-03-2001,213,219.2,208.5,215.75,216.5672812,570694,4158,123593648,,,10.7,2.75
28-03-2001,210,213.55,209.55,212.45,212.0873978,208186,1884,44153627,,,4,2.45
27-03-2001,212,213.45,207.3,208.55,210.1034923,311482,2600,65443456,,,6.15,-3.45
26-03-2001,221.9,222.9,210.65,211.9,213.283005,244190,2471,52081577,,,12.25,-10
23-03-2001,227,229,217,219.35,222.5417905,564076,2935,125530483,,,12,-7.65
22-03-2001,237,241,225,225.5,231.0669588,308294,3150,71236557,,,16,-11.5
21-03-2001,231.15,238.4,230.5,237.45,234.4234578,373343,2319,87520357,,,7.9,6.3
20-03-2001,233.5,234.3,229,231.15,230.6354919,166331,1424,38361832,,,5.3,-2.35
19-03-2001,233,239,231,232.85,233.1468909,124344,1361,28990417,,,8,-0.15
16-03-2001,231,246.25,229.05,232.95,237.6283824,623477,3920,148155831,,,17.2,1.95
15-03-2001,230.2,238.9,228,237.55,234.5233592,247740,2158,58100817,,,10.9,7.35
14-03-2001,229,239.75,225.1,234.55,234.2340166,641493,4268,150259482,,,14.65,5.55
13-03-2001,243.5,243.5,217,230.3,232.4920223,1607610,6753,373756500,,,26.5,-13.2
12-03-2001,257,260.3,240.25,246.75,250.964606,801406,4284,201124541,,,20.05,-10.25
09-03-2001,262.5,262.5,253.3,256,257.2298181,895034,5456,230229433,,,9.2,-6.5
08-03-2001,264.9,267,261,262.1,263.930411,1123367,5325,296490714,,,6,-2.8
07-03-2001,262.1,266,254.25,263.3,260.6446232,3019907,11408,787122522,,,11.75,1.2
05-03-2001,269,269,255,262.45,260.6929364,3394316,13094,884874205,,,14,-6.55
02-03-2001,268,268,268,268,268,10000,1,2680000,,,0,0
01-03-2001,245.25,269.75,245.25,262.5,262.2692411,5287897,16796,1386852733,,,24.5,17.25
28-02-2001,225,251,225,245.75,239.9898537,5024610,15396,1205855419,,,26,20.75
27-02-2001,224,231,222,224.75,226.3129938,2204619,8342,498933926,,,9,0.75
26-02-2001,220.5,225,217.1,222.6,221.6478426,990807,4726,219610234,,,7.9,2.1
23-02-2001,232.5,234.9,219.65,220.8,226.7379601,1616956,7195,366625305,,,15.25,-11.7
22-02-2001,237,241,230.1,233.05,234.6105724,1258732,6194,295311835,,,10.9,-3.95
21-02-2001,235.5,248,232,238.65,240.9861789,2965256,9639,714585713,,,16,3.15
20-02-2001,239.4,240.9,235.3,236.55,237.9007227,1229667,5809,292538668,,,5.6,-2.85
19-02-2001,241.7,243.45,237.1,239.95,240.1668535,2018327,8212,484735245,,,6.35,-1.75
16-02-2001,245,246.5,232,233.9,239.551894,2161763,8754,517854421,,,14.5,-11.1
15-02-2001,245,249.9,243.2,244.25,246.7419348,2029983,7478,500881933,,,6.7,-0.75
14-02-2001,244.25,249,237.1,244.15,242.7362233,2954002,10438,717043289,,,11.9,-0.1
13-02-2001,248.5,254.4,243.6,245.25,247.2524931,2935241,10151,725745655,,,10.8,-3.25
12-02-2001,258,260,248.1,249,253.0119876,1735461,8067,439092437,,,11.9,-9
09-02-2001,248,261.8,247.8,255.65,256.1989421,4185187,13059,1072240482,,,14,7.65
08-02-2001,236.8,248,236.4,246.1,242.9471618,3003071,8434,729587576,,,11.6,9.3
07-02-2001,236.7,240.4,232.5,237.35,237.5695919,1996252,7230,474248773,,,7.9,0.65
06-02-2001,240.5,242.9,235.9,236.1,237.4499339,1752982,6166,416245460,,,7,-4.4
05-02-2001,233.1,242.9,233.1,240.05,240.5602626,2384264,8061,573559174,,,9.8,6.95
02-02-2001,227,236.5,226,234.5,233.6816377,2662159,8058,622097675,,,10.5,7.5
01-02-2001,229,235,226.15,227.75,228.9534875,2604997,8972,596423148,,,8.85,-1.25
31-01-2001,229.8,237,225,229.65,232.5841055,3359737,11961,781421425,,,12,-0.15
30-01-2001,230,231.5,227.95,230.1,229.9317131,1853210,6878,426111750,,,3.55,0.1
29-01-2001,229.7,232.6,223.1,228.7,229.5879975,1652502,6577,379394625,,,9.5,-1
25-01-2001,226.4,244,226,233.4,233.9233619,3544608,9627,829166620,,,18,7
24-01-2001,228,229.8,224,225.95,226.0876048,1194935,4931,270159992,,,5.8,-2.05
23-01-2001,220,234,220,227.4,228.5780576,4230675,10255,967039474,,,14,7.4
22-01-2001,221,224.8,219.55,220.2,221.6124513,1355249,5923,300340053,,,5.25,-0.8
19-01-2001,220,220.55,218,219.75,219.5719068,970590,5456,213114297,,,2.55,-0.25
18-01-2001,218,220.35,214.1,219.15,217.7699712,1210870,5820,263691125,,,6.25,1.15
17-01-2001,222.95,223,217.3,218.2,220.1525859,1273158,5686,280289026,,,5.7,-4.75
16-01-2001,221,223.5,217.6,222,221.036186,2266123,8805,500895185,,,5.9,1
15-01-2001,221,226.3,218.6,220.15,223.5016407,2704994,10385,604570597,,,7.7,-0.85
12-01-2001,217.5,224.5,216.4,220.9,222.2017677,3229426,10828,717584166,,,8.1,3.4
11-01-2001,217.8,219.5,210,217.2,215.643184,1819041,8181,392263793,,,9.5,-0.6
10-01-2001,211.5,219.5,210.6,217.25,216.9208052,1971645,8008,427690821,,,8.9,5.75
09-01-2001,212,215,208.25,210.3,211.0764536,693924,3722,146471017,,,6.75,-1.7
08-01-2001,211.5,218,211.5,213.15,215.0265654,972166,4651,209041516,,,6.5,1.65
05-01-2001,213,218.75,211.8,215.4,215.4910574,1710181,6974,368528712,,,6.95,2.4
04-01-2001,219.75,223.5,209.1,213.15,214.8335988,1863460,7831,400333818,,,14.4,-6.6
03-01-2001,206.1,220.45,204.55,216.8,213.995924,4622422,15245,989179467,,,15.9,10.7
02-01-2001,195,209.2,195,206.75,201.9405792,2155441,8480,435271004,,,14.2,11.75
01-01-2001,193,198.25,191.55,195.6,195.672528,864813,5021,169220146,,,6.7,2.6
29-12-2000,189.9,193.2,187.15,192.4,190.8828661,761795,3652,145413613,,,6.05,2.5
28-12-2000,184.9,189.9,184.9,188.85,187.8198966,544637,3041,102293665,,,5,3.95
27-12-2000,181.5,184.95,180.5,183.3,183.3447188,371117,2293,68042342,,,4.45,1.8
26-12-2000,188.5,191,181.4,182.25,185.9906161,630866,3183,117335156,,,9.6,-6.25
22-12-2000,194,195.9,185.6,187.85,190.2547035,979963,4429,186442570,,,10.3,-6.15
21-12-2000,195.1,195.6,191.5,193.25,193.9047379,531229,3054,103007820,,,4.1,-1.85
20-12-2000,197.6,200.3,193.5,196.2,196.9106366,1669140,5968,328671420,,,6.8,-1.4
19-12-2000,192,198.5,192,197,195.7006095,2365606,7084,462950536,,,6.5,5
18-12-2000,190.5,192,187.45,191.3,190.0805075,829302,4271,157634145,,,4.55,0.8
15-12-2000,196.1,197.75,189.7,190.45,193.5737313,869013,3830,168218089,,,8.05,-5.65
14-12-2000,199.95,205,197,198,202.3017698,1776165,7401,359321323,,,8,-1.95
13-12-2000,193,199.9,193,199.1,197.0519633,1311771,5072,258487051,,,6.9,6.1
12-12-2000,197.2,198.45,192.9,193.35,194.5038487,1115835,4961,217034202,,,5.55,-3.85
11-12-2000,196.9,199.95,195,196.9,197.6096373,1120048,4760,221332279,,,4.95,0
08-12-2000,192.1,200.85,192.1,196.4,197.5800703,2143349,7453,423483046,,,8.75,4.3
07-12-2000,190.1,194,189.2,192.65,192.0521085,668989,3326,128480748,,,4.8,2.55
06-12-2000,194.5,197.5,190.25,191,192.6562067,840284,3847,161885928,,,7.25,-3.5
05-12-2000,196.05,196.8,193.4,194.35,194.730103,843959,4402,164344223,,,3.4,-1.7
04-12-2000,190,199,189.5,195.3,194.678898,1986618,7120,386752603,,,9.5,5.3
01-12-2000,181.25,191,179.5,187.85,185.4328598,1844149,7112,341965823,,,11.5,6.6
30-11-2000,180.2,184.4,180.1,181.6,182.3199713,895271,4109,163225783,,,4.3,1.4
29-11-2000,184.6,189.5,178.1,179.75,184.1397906,1868059,7439,343983993,,,11.4,-4.85
28-11-2000,178.9,192,177.6,186.35,186.3180422,4398850,12741,819585120,,,14.4,7.45
27-11-2000,171.5,180,170.3,178.1,176.0452893,2111579,7084,371733536,,,9.7,6.6
24-11-2000,168.75,170.7,168.25,169,169.3448809,610173,2849,103329674,,,2.45,0.25
23-11-2000,168.45,168.95,167.1,168.1,168.0595764,283401,1635,47628252,,,1.85,-0.35
22-11-2000,167.45,170.9,167.45,168.7,169.1928695,715795,3426,121107410,,,3.45,1.25
21-11-2000,168.4,169.3,166.1,167,167.9256897,670755,2860,112636996,,,3.2,-1.4
20-11-2000,169.7,170.4,167.6,169.15,169.1592712,434793,2643,73549267,,,2.8,-0.55
17-11-2000,172,173.35,165.55,168.6,168.7286486,1274403,5530,215028296,,,7.8,-3.4
16-11-2000,173.9,176.1,171,174.2,173.7729027,1068049,5422,185597975,,,5.1,0.3
15-11-2000,170,176.4,170,172.8,174.0075263,1448784,6386,252099320,,,6.4,2.8
14-11-2000,166,170.4,165.15,169,168.4654707,884668,4539,149036011,,,5.25,3
13-11-2000,166,166,166,166,166,23385,1,3881910,,,0,0
10-11-2000,173,173.8,168.1,168.5,170.1358805,654531,3445,111359208,,,5.7,-4.5
09-11-2000,174,175.5,172.1,173.05,174.0592167,471168,2601,82011133,,,3.4,-0.95
08-11-2000,177,177,177,177,177,326000,1,57702000,,,0,0
07-11-2000,174.9,176.4,173.2,174.3,174.6256616,728779,4135,127263515,,,3.2,-0.6
06-11-2000,176.9,181,174,174.45,177.6037301,1527691,6658,271323620,,,7,-2.45
03-11-2000,174,179.7,172.75,173.4,175.9921101,989244,5196,174099139,,,6.95,-0.6
02-11-2000,173,175.6,171,172.3,173.4665829,865829,3918,150192398,,,4.6,-0.7
01-11-2000,164.9,176.85,164.9,173,171.3003004,2401009,8560,411293563,,,11.95,8.1
31-10-2000,158,166.85,158,164,162.9320699,1017825,5101,165836334,,,8.85,6
30-10-2000,159.45,160.5,156.65,157,158.3844497,220060,1146,34854082,,,3.85,-2.45
27-10-2000,159,159,159,159,159,191000,1,30369000,,,0,0
26-10-2000,159,159.85,157.95,159.75,159.0341794,77854,548,12381447,,,1.9,0.75
25-10-2000,156.85,159.4,156.15,158.05,158.1293799,348068,1764,55039777,,,3.25,1.2
24-10-2000,156,157.5,155.1,156.25,156.6332665,206346,1556,32320648,,,2.4,0.25
23-10-2000,161,161,155.5,155.95,158.0847107,285926,1471,45200529,,,5.5,-5.05
20-10-2000,160.5,165.25,159,159.8,162.4431538,532454,2895,86493507,,,6.25,-0.7
19-10-2000,158.55,161.2,156.25,159.4,158.7331279,287842,1698,45690061,,,4.95,0.85
18-10-2000,159.6,161.7,157,158.75,159.5350482,260655,1382,41583608,,,4.7,-0.85
17-10-2000,165.95,165.95,158.7,160,162.6753941,427885,2134,69606361,,,7.25,-5.95
16-10-2000,175,175,166,166.5,168.9652981,267190,1703,45145838,,,9,-8.5
13-10-2000,166.45,168,164.65,164.9,165.7680858,410419,2341,68034372,,,3.35,-1.55
12-10-2000,166.25,169.75,166.25,168.35,168.1900112,175716,1328,29553676,,,3.5,2.1
11-10-2000,171,171,166.1,167.8,168.1170046,281801,1800,47375540,,,4.9,-3.2
10-10-2000,173.1,174.5,170.8,171.45,172.5035337,319212,1983,55065198,,,3.7,-1.65
09-10-2000,172,175.5,170.1,172.8,174.0135369,434884,2430,75675703,,,5.4,0.8
06-10-2000,171.5,172,169.1,170.1,170.5303373,425565,1998,72571743,,,2.9,-1.4
05-10-2000,174,174.85,171,171.9,172.8751326,290396,1567,50202247,,,3.85,-2.1
04-10-2000,173,173,173,173,173,14400,1,2491200,,,0,0
03-10-2000,177,177.75,171,172.2,174.2208382,687440,4249,119766373,,,6.75,-4.8
29-09-2000,176.5,179,175.1,177.05,176.9394494,630844,3077,111621190,,,3.9,0.55
28-09-2000,181,181.6,176,176.15,178.0956955,242697,1836,43223291,,,5.6,-4.85
27-09-2000,181.5,182.25,176.2,180.25,180.5034261,328503,2228,59295917,,,6.05,-1.25
26-09-2000,187,188.5,181.25,182.15,183.6356713,495967,3129,91077233,,,7.25,-4.85
25-09-2000,185,190,184.1,187.4,186.1122968,257523,1851,47928197,,,5.9,2.4
22-09-2000,191.5,191.5,181.05,181.95,184.4607691,593716,4045,109517310,,,10.45,-9.55
21-09-2000,193.1,193.8,191.5,192,192.4589415,140787,1062,27095717,,,2.3,-1.1
20-09-2000,193,194.2,191.15,193.65,192.7426611,202414,1299,39013813,,,3.05,0.65
19-09-2000,196,196.5,190,192.15,192.7946438,621296,3158,119782541,,,6.5,-3.85
18-09-2000,198,198.4,195,196.6,196.8200919,227405,1364,44757873,,,3.4,-1.4
15-09-2000,203.5,204.45,199,199.2,201.2028135,516011,2572,103822865,,,5.45,-4.3
14-09-2000,205.6,209,203,203.9,205.3106993,543783,2869,111644468,,,6,-1.7
13-09-2000,213.5,214.5,205,205.4,209.123676,442406,2323,92517569,,,9.5,-8.1
12-09-2000,213,214.95,212.5,212.95,213.4523649,446887,2337,95389087,,,2.45,-0.05
11-09-2000,216.25,222,212.2,212.65,215.4436236,776140,3841,167214414,,,9.8,-3.6
08-09-2000,209,214,209,213.6,212.4455671,885705,4257,188164101,,,5,4.6
07-09-2000,207,210,206.7,208.55,208.8543745,515102,2447,107581306,,,3.3,1.55
06-09-2000,206.8,210.5,203.15,208.35,208.5154149,1119339,5216,233399436,,,7.35,1.55
05-09-2000,203.9,206.9,203.1,206.2,205.2954271,1329516,6322,272943555,,,3.8,2.3
04-09-2000,201.5,204.5,201,202.95,202.8480764,754379,3226,153024329,,,3.5,1.45
31-08-2000,201,201,197.2,197.75,199.2142605,546531,2846,108876769,,,3.8,-3.25
30-08-2000,200.5,204.45,199.85,200.1,202.307196,598071,2621,120994067,,,4.6,-0.4
29-08-2000,200.5,202,199.05,199.8,200.5093961,510267,2549,102313328,,,2.95,-0.7
28-08-2000,199.5,202,198.15,199.9,199.5555123,246720,1641,49234336,,,3.85,0.4
25-08-2000,199.5,199.75,197.2,198.35,198.472301,285642,1778,56692025,,,2.55,-1.15
24-08-2000,199,199.65,195.5,199.6,198.0658543,253074,1309,50125318,,,4.15,0.6
23-08-2000,199.5,200.8,198.25,199.6,199.6035401,410609,2022,81959010,,,2.55,0.1
22-08-2000,198.85,200.45,196.5,198.8,198.4200528,334358,1997,66343332,,,3.95,-0.05
21-08-2000,198,199.9,196.6,197.9,197.8469229,190342,1469,37658579,,,3.3,-0.1
18-08-2000,196.75,197.5,194.1,196.75,196.1818759,426868,2462,83743765,,,3.4,0
17-08-2000,202,202.5,196.5,198.05,198.480447,826012,3038,163947231,,,6,-3.95
16-08-2000,201,204.4,200,201.55,202.2986877,556260,2641,112530668,,,4.4,0.55
14-08-2000,197,201,195,200.55,197.9402192,597834,2753,118335393,,,6,3.55
11-08-2000,200.5,200.7,195.05,199.2,198.1159424,622154,3170,123258626,,,5.65,-1.3
10-08-2000,203.5,203.85,200.2,200.95,201.8090765,488358,2041,98555077,,,3.65,-2.55
09-08-2000,204,204.75,202.5,203.1,203.6117633,227029,1508,46225775,,,2.25,-0.9
08-08-2000,203,204.45,201.65,203.35,203.3880508,393013,2194,79934148,,,2.8,0.35
07-08-2000,201,204,200,201.85,202.2562082,465594,2256,94169277,,,4,0.85
04-08-2000,202.5,202.5,202.5,202.5,202.5,50000,1,10125000,,,0,0
03-08-2000,202.75,208.8,200.1,200.4,204.5084312,1162356,5979,237711602,,,8.7,-2.35
02-08-2000,199.9,203.75,199.35,203.55,201.8839001,692705,3704,139845987,,,4.4,3.65
01-08-2000,202,202.5,202,202.5,202.0432277,694000,3,140218000,,,0.5,0.5
31-07-2000,202.9,204.75,200.2,202,202.8424547,630187,3754,127828678,,,4.55,-0.9
28-07-2000,198.9,207.25,197.55,202.5,203.3007871,1833247,7669,372700558,,,9.7,3.6
27-07-2000,192.1,198,192.1,197.05,195.0387435,658200,3455,128374501,,,5.9,4.95
26-07-2000,205,205,192.5,194,197.596962,1087364,4798,214859823,,,12.5,-11
25-07-2000,199,205.95,189.1,204.75,197.9013909,2105891,8198,416758758,,,16.85,5.75
24-07-2000,210,210.95,199,199.7,203.8460992,1448712,5548,295314290,,,11.95,-10.3
21-07-2000,220.5,221.1,216.5,216.9,218.4250203,1142122,4317,249468021,,,4.6,-3.6
20-07-2000,222,224.5,217.25,219.45,220.2293736,1255868,4864,276579023,,,7.25,-2.55
19-07-2000,230,232.4,221,222.75,226.9987234,1587838,5999,360437199,,,11.4,-7.25
18-07-2000,223.9,234.9,223.9,230.15,231.0819729,4262455,13654,984976511,,,11,6.25
17-07-2000,225.9,227.9,222,222.55,225.4090858,717666,3423,161768437,,,5.9,-3.35
14-07-2000,227.1,229.9,224,224.1,226.4443806,746061,3551,168941321,,,5.9,-3
13-07-2000,230.65,234.5,224.8,226.75,231.5806593,1110164,4106,257092511,,,9.7,-3.9
12-07-2000,230.9,232.5,229.1,230,231.1126497,412367,2167,95303230,,,3.4,-0.9
11-07-2000,227.2,232,227,230.2,229.6223411,622771,3351,143002135,,,5,3
10-07-2000,233,235,226.5,226.9,230.7305239,661528,2983,152634702,,,8.5,-6.1
07-07-2000,229.25,234,228.4,231.95,231.5599384,892675,3242,206707768,,,5.6,2.7
